city__Bangalore,city__Chennai,city__Coimbatore,city__Delhi,city__Ernakulam,city__Hyderabad,city__Mumbai,city__Sector 5,city__Thiruvananthapuram,spec__Ayurveda,spec__Dentist,spec__Dermatologists,spec__ENT Specialist,spec__General Medicine,spec__Homeopath,Experience,Fees
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,300
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,8,300
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7,100
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,250
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,16,550
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,22,300
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,13,800
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,10,300
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,17,450
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,26,550
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,35,800
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,43,200
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19,300
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,17,100
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,11,300
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23,750
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,200
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,17,100
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,20,300
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,35,100
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,35,300
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17,300
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,500
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,200
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,40,500
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,11,250
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,9,200
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,18,50
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,100
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,24,400
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5,200
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,12,250
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6,400
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,25,300
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,37,100
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,23,250
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,18,250
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,200
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,39,50
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,38,350
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17,400
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,30,100
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,15,200
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,11,300
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,250
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,25,500
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,450
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,350
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,37,150
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,23,600
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,8,450
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,18,100
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,28,250
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7,200
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,7,800
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,11,100
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5,500
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,36,100
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,13,500
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,15,700
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,250
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,100
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,23,500
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,200
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21,200
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,19,700
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,100
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7,200
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,32,100
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,21,150
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,200
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,12,250
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,9,400
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,19,60
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,27,100
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,400
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,200
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,34,500
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,350
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6,100
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,12,100
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,100
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26,400
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,18,500
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,11,700
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,45,100
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,15,100
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,14,250
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,100
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,24,150
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,500
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,13,500
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,11,100
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,12,300
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5,100
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8,300
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,29,200
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31,200
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,100
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,100
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,11,200
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,17,100
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6,200
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,300
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,8,200
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,10,500
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,11,400
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,20,250
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,9,300
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,14,200
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,29,100
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,27,500
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,300
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,30,200
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,100
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,400
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,350
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,34,600
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,25,500
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40,300
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,14,450
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,13,300
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,150
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,27,800
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,31,100
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,9,300
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,500
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6,500
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,22,500
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,24,800
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,18,60
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,17,100
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,14,200
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,35,650
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,29,500
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,300
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,25,100
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,30,500
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,500
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,7,150
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,11,200
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,9,800
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,10,100
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,17,100
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,500
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8,200
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,200
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,24,100
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,22,100
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,12,500
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,11,600
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,450
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,500
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,250
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,10,100
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,8,100
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7,300
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,33,800
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,21,500
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,43,300
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,16,100
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,12,450
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,25,100
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,31,200
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,200
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,150
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,32,100
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23,350
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,11,100
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,350
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,19,100
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,250
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,100
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,38,800
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,18,400
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,10,150
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,37,200
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,23,300
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,42,200
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5,100
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,150
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,24,300
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,10,800
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,100
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,22,800
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,14,450
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,800
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,8,200
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,100
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6,200
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,9,200
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,48,150
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,27,300
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,10,350
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,300
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,400
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,11,100
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,10,300
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,16,500
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,450
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,150
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,100
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5,100
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,17,400
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,400
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,19,150
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,46,100
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,14,500
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,16,500
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6,250
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,100
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,700
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,200
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,10,250
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,26,100
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7,300
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,100
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,21,500
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,24,100
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,9,200
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,17,150
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,39,200
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21,200
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,20,100
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,200
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,9,300
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,300
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,56,200
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,19,800
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,21,600
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,23,100
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6,800
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,18,500
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,750
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,200
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,42,100
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,100
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,16,600
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,19,500
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,9,100
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,10,300
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,400
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,300
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,17,200
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,10,500
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,13,100
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,38,100
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,500
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,38,500
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,350
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,21,500
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,20,250
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,400
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,36,500
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,19,500
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,300
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,16,200
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,12,300
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7,200
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,500
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6,300
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,500
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,38,200
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,40,200
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,500
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,200
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,22,100
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10,100
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,12,500
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,33,400
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,18,400
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,12,200
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,22,500
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,400
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,13,350
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,300
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,48,100
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,16,100
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,19,200
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,20,100
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,48,50
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,11,200
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,39,100
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,9,100
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,8,200
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11,800
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,500
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,43,200
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,10,100
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,35,500
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,21,400
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,34,200
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,500
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,18,100
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,34,250
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,29,200
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,11,100
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,32,350
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,24,500
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,27,50
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,10,500
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,15,600
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,41,800
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,200
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,46,100
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5,500
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,250
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12,500
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,33,500
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,100
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6,200
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,450
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,10,500
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,500
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,45,100
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,20,250
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,700
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,14,500
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,180
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,300
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,30,300
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12,300
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,14,200
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,200
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,100
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,9,300
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6,250
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,16,500
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35,300
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,17,500
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,11,300
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,16,250
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,9,700
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,8,500
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,32,250
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,15,200
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,300
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,34,100
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6,200
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,50
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,350
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6,600
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,300
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,26,100
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,33,500
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,21,700
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,17,100
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,200
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,150
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,10
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,29,100
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,26,200
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,400
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,300
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,36,150
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15,400
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,200
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5,200
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,200
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,10,300
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,19,100
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,15,400
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,250
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,28,300
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,400
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,13,500
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5,500
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,20,50
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,9,150
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,600
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,18,100
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,11,250
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,14,100
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19,500
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,18,60
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,350
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12,500
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,18,500
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,14,700
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,19,300
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6,150
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,200
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,30,100
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,200
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,14,300
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,14,800
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,11,500
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6,150
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,18,500
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,19,200
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,100
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,400
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,28,100
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,28,100
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,19,150
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,10,200
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7,500
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8,250
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,200
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,10,300
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,18,250
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,300
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,13,300
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,24,100
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,11,150
